,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
3191, X1,2018,21947.0,Automatic,7283.0,Petrol,145.0,39.2,2.0
3192, Z4,2020,32490.0,Semi-Auto,10.0,Petrol,145.0,37.2,2.0
3193, X2,2020,24990.0,Semi-Auto,10.0,Diesel,145.0,47.9,2.0
3197, 1 Series,2017,15490.0,Semi-Auto,28646.0,Diesel,145.0,68.9,2.0
3209, 4 Series,2018,18797.0,Manual,9788.0,Diesel,145.0,62.8,2.0
3210, 4 Series,2018,18997.0,Manual,8269.0,Diesel,145.0,62.8,2.0
3215, 3 Series,2019,27490.0,Semi-Auto,13994.0,Petrol,145.0,42.2,2.0
3217, X1,2019,27980.0,Semi-Auto,3782.0,Petrol,145.0,48.7,2.0
3221, 6 Series,2020,34490.0,Semi-Auto,5.0,Petrol,145.0,42.8,2.0
3222, 3 Series,2016,13980.0,Semi-Auto,40146.0,Petrol,145.0,47.9,2.0
3224, 3 Series,2019,26980.0,Semi-Auto,5966.0,Diesel,145.0,52.3,2.0
3225, 3 Series,2019,24480.0,Semi-Auto,5776.0,Diesel,145.0,55.4,2.0
3226, X2,2019,28490.0,Semi-Auto,4161.0,Diesel,145.0,58.9,2.0
3237, 1 Series,2019,32990.0,Semi-Auto,3883.0,Petrol,145.0,34.5,2.0
3238, 5 Series,2019,34990.0,Semi-Auto,3425.0,Diesel,145.0,60.1,2.0
3242, X1,2018,23310.0,Automatic,12857.0,Diesel,145.0,60.1,2.0
3247, 5 Series,2020,34840.0,Semi-Auto,105.0,Hybrid,145.0,44.8,2.0
3248, X4,2019,35480.0,Semi-Auto,7414.0,Diesel,145.0,42.8,2.0
3251, 3 Series,2017,15995.0,Automatic,24624.0,Petrol,145.0,51.4,2.0
3256, 4 Series,2018,18280.0,Manual,17024.0,Petrol,145.0,46.3,2.0
3258, 1 Series,2017,18690.0,Automatic,26140.0,Diesel,145.0,61.4,2.0
3260, X3,2019,34990.0,Automatic,10.0,Diesel,145.0,54.3,2.0
3261, X3,2019,37990.0,Semi-Auto,3934.0,Diesel,145.0,54.3,2.0
3270, 2 Series,2020,23990.0,Semi-Auto,105.0,Diesel,145.0,47.1,2.0
3271, Z4,2020,29990.0,Semi-Auto,11.0,Petrol,145.0,38.7,2.0
3272, 3 Series,2020,28990.0,Semi-Auto,14.0,Diesel,145.0,50.4,2.0
3273, 5 Series,2020,27980.0,Semi-Auto,105.0,Hybrid,145.0,52.3,2.0
3274, 5 Series,2020,28990.0,Semi-Auto,103.0,Petrol,145.0,50.4,2.0
3275, 3 Series,2018,18500.0,Semi-Auto,30749.0,Diesel,145.0,60.1,2.0
3276, 1 Series,2018,14724.0,Manual,24676.0,Diesel,145.0,62.8,2.0
3280, 4 Series,2019,24490.0,Automatic,4469.0,Petrol,145.0,48.7,2.0
3283, 4 Series,2018,21980.0,Semi-Auto,10030.0,Diesel,145.0,65.7,2.0
3287, 3 Series,2019,24990.0,Manual,3271.0,Diesel,145.0,64.2,2.0
3296, 4 Series,2018,21850.0,Semi-Auto,29101.0,Diesel,145.0,65.7,2.0
3297, 1 Series,2019,21990.0,Manual,1834.0,Diesel,145.0,56.5,2.0
3301, 5 Series,2020,27990.0,Semi-Auto,105.0,Hybrid,145.0,49.6,2.0
3302, 3 Series,2020,23990.0,Manual,105.0,Diesel,145.0,56.5,2.0
3303, 4 Series,2020,24490.0,Semi-Auto,105.0,Diesel,145.0,65.7,2.0
3304, 5 Series,2020,28990.0,Semi-Auto,103.0,Hybrid,145.0,62.8,2.0
3305, 3 Series,2019,28750.0,Semi-Auto,3858.0,Diesel,145.0,52.3,2.0
3308, 4 Series,2015,15780.0,Manual,33636.0,Diesel,145.0,55.4,2.0
3309, 5 Series,2020,26990.0,Semi-Auto,104.0,Petrol,145.0,50.4,2.0
3310, 5 Series,2019,26790.0,Semi-Auto,9535.0,Diesel,145.0,65.7,2.0
3313, X2,2020,25990.0,Semi-Auto,101.0,Petrol,145.0,40.4,2.0
3314, 3 Series,2020,31490.0,Semi-Auto,105.0,Diesel,145.0,51.4,2.0
3317, 3 Series,2020,22990.0,Manual,101.0,Diesel,145.0,58.9,2.0
3318, Z4,2020,30990.0,Semi-Auto,105.0,Petrol,145.0,38.7,2.0
3319, X2,2020,26450.0,Semi-Auto,2095.0,Petrol,145.0,40.4,2.0
3320, 4 Series,2019,23995.0,Semi-Auto,2129.0,Petrol,145.0,45.6,2.0
3324, 4 Series,2018,22440.0,Semi-Auto,18501.0,Petrol,145.0,48.7,2.0
3325, 3 Series,2019,23980.0,Semi-Auto,6251.0,Diesel,145.0,62.8,2.0
3326, 4 Series,2019,23750.0,Semi-Auto,2791.0,Petrol,145.0,45.6,2.0
3329, 3 Series,2019,27450.0,Manual,2039.0,Diesel,145.0,54.3,2.0
3330, 3 Series,2019,28990.0,Manual,104.0,Diesel,145.0,54.3,2.0
3331, X1,2019,27490.0,Manual,105.0,Diesel,145.0,40.4,2.0
3332, Z4,2020,30990.0,Semi-Auto,101.0,Petrol,145.0,38.7,2.0
3336, 4 Series,2019,24990.0,Semi-Auto,102.0,Diesel,145.0,65.7,2.0
3337, 2 Series,2019,20950.0,Semi-Auto,11757.0,Petrol,145.0,47.9,2.0
3339, X2,2018,23450.0,Semi-Auto,11594.0,Diesel,145.0,58.9,2.0
3345, 3 Series,2019,24950.0,Automatic,1241.0,Diesel,145.0,62.8,2.0
3347, 3 Series,2019,28950.0,Semi-Auto,4416.0,Diesel,145.0,52.3,2.0
3348, 3 Series,2019,24990.0,Manual,4697.0,Diesel,145.0,64.2,2.0
3349, X3,2018,29980.0,Semi-Auto,5458.0,Diesel,145.0,56.5,2.0
3352, Z4,2020,33850.0,Semi-Auto,103.0,Petrol,145.0,37.2,2.0
3353, X2,2020,24850.0,Semi-Auto,101.0,Diesel,145.0,52.3,2.0
3354, 5 Series,2020,26990.0,Semi-Auto,102.0,Petrol,145.0,52.3,2.0
3355, 5 Series,2020,29990.0,Semi-Auto,103.0,Hybrid,145.0,60.1,2.0
3356, 3 Series,2019,24640.0,Semi-Auto,5627.0,Petrol,145.0,47.9,2.0
3357, 5 Series,2019,26350.0,Semi-Auto,8351.0,Diesel,145.0,65.7,2.0
3358, 5 Series,2019,26350.0,Semi-Auto,6360.0,Diesel,145.0,65.7,2.0
3359, 5 Series,2019,26350.0,Semi-Auto,12241.0,Diesel,145.0,65.7,2.0
3360, 4 Series,2019,24975.0,Semi-Auto,7670.0,Diesel,145.0,65.7,2.0
3361, X2,2019,24890.0,Semi-Auto,3616.0,Diesel,145.0,61.4,2.0
3364, X2,2019,23975.0,Semi-Auto,9872.0,Diesel,145.0,61.4,2.0
3366, 2 Series,2020,22990.0,Semi-Auto,13.0,Petrol,145.0,47.9,2.0
3367, 4 Series,2020,25980.0,Semi-Auto,101.0,Diesel,145.0,65.7,2.0
3368, X1,2019,28790.0,Semi-Auto,5628.0,Petrol,145.0,44.8,2.0
3369, 3 Series,2019,23980.0,Semi-Auto,1989.0,Petrol,145.0,47.9,2.0
3370, 5 Series,2019,26340.0,Semi-Auto,5441.0,Diesel,145.0,65.7,2.0
3371, 3 Series,2019,28450.0,Semi-Auto,8114.0,Diesel,145.0,48.7,2.0
3372, 5 Series,2019,26350.0,Semi-Auto,7460.0,Diesel,145.0,65.7,2.0
3373, X1,2019,28790.0,Semi-Auto,5559.0,Petrol,145.0,44.8,2.0
3374, 5 Series,2017,19990.0,Semi-Auto,36779.0,Diesel,145.0,62.8,2.0
3376, X2,2019,24775.0,Semi-Auto,103.0,Petrol,145.0,39.2,2.0
3377, 3 Series,2019,31450.0,Semi-Auto,2804.0,Diesel,145.0,52.3,2.0
3378, 3 Series,2019,32990.0,Semi-Auto,4327.0,Diesel,145.0,49.6,2.0
3379, 5 Series,2020,33990.0,Semi-Auto,3704.0,Hybrid,145.0,49.6,2.0
3381, 4 Series,2018,21980.0,Semi-Auto,17503.0,Petrol,145.0,48.7,2.0
3382, X1,2019,26950.0,Semi-Auto,4269.0,Diesel,145.0,60.1,2.0
3383, 2 Series,2019,23490.0,Semi-Auto,19.0,Diesel,145.0,49.6,2.0
3384, 5 Series,2019,31450.0,Automatic,13.0,Petrol,145.0,48.7,2.0
3390, 3 Series,2019,31450.0,Semi-Auto,3965.0,Petrol,145.0,40.9,2.0
3394, 1 Series,2018,16998.0,Manual,11784.0,Diesel,145.0,49.6,2.0
3396, 3 Series,2019,20147.0,Automatic,4393.0,Petrol,145.0,48.7,2.0
3399, 4 Series,2017,19300.0,Semi-Auto,22945.0,Petrol,145.0,48.7,2.0
3402, X3,2019,30780.0,Automatic,4464.0,Diesel,145.0,54.3,2.0
3405, 2 Series,2019,24480.0,Semi-Auto,8950.0,Diesel,145.0,57.7,2.0
3407, X1,2019,27890.0,Semi-Auto,4884.0,Petrol,145.0,44.8,2.0
3408, X1,2019,27890.0,Semi-Auto,5490.0,Petrol,145.0,44.8,2.0
3412, 6 Series,2020,34490.0,Semi-Auto,6.0,Petrol,145.0,42.8,2.0
3425, 1 Series,2019,20980.0,Manual,15.0,Diesel,145.0,68.9,2.0
3432, X1,2019,26480.0,Semi-Auto,9385.0,Petrol,145.0,48.7,2.0
3433, X1,2019,26490.0,Semi-Auto,8785.0,Diesel,145.0,50.4,2.0
3437, 4 Series,2019,24980.0,Semi-Auto,1652.0,Diesel,145.0,65.7,2.0
3443, 1 Series,2019,24480.0,Semi-Auto,8026.0,Diesel,145.0,53.3,2.0
3445, X1,2019,27990.0,Semi-Auto,4292.0,Petrol,145.0,48.7,2.0
3447, X3,2019,33980.0,Semi-Auto,5427.0,Diesel,145.0,54.3,2.0
3448, X2,2020,25980.0,Semi-Auto,23.0,Diesel,145.0,61.4,2.0
3449, Z4,2020,29490.0,Semi-Auto,13.0,Petrol,145.0,38.7,2.0
3462, X2,2019,26980.0,Semi-Auto,4484.0,Petrol,145.0,39.2,2.0
3463, X2,2019,28990.0,Semi-Auto,2714.0,Petrol,145.0,39.2,2.0
3464, 3 Series,2019,31980.0,Automatic,123.0,Petrol,145.0,41.5,2.0
3468, 4 Series,2019,23490.0,Semi-Auto,6567.0,Petrol,145.0,48.7,2.0
3469, 3 Series,2019,25480.0,Semi-Auto,9309.0,Diesel,145.0,57.7,2.0
3471, 1 Series,2019,18980.0,Manual,8328.0,Diesel,145.0,65.7,2.0
3472, 1 Series,2019,27480.0,Semi-Auto,1178.0,Diesel,145.0,51.4,2.0
3473, 3 Series,2019,25900.0,Semi-Auto,8010.0,Petrol,145.0,45.6,2.0
3474, X1,2019,27780.0,Semi-Auto,5490.0,Petrol,145.0,38.7,2.0
3475, 2 Series,2019,22990.0,Automatic,8452.0,Diesel,145.0,61.4,2.0
3476, 2 Series,2019,20490.0,Semi-Auto,8171.0,Diesel,145.0,51.4,2.0
3477, 2 Series,2019,20690.0,Semi-Auto,8841.0,Diesel,145.0,51.4,2.0
3478, 2 Series,2019,20490.0,Semi-Auto,3578.0,Diesel,145.0,51.4,2.0
3479, 3 Series,2019,24990.0,Semi-Auto,4990.0,Diesel,145.0,62.8,2.0
3481, 2 Series,2019,19990.0,Semi-Auto,7891.0,Diesel,145.0,65.7,2.0
3482, 2 Series,2019,23490.0,Automatic,7561.0,Petrol,145.0,47.9,2.0
3483, X1,2019,29980.0,Automatic,11919.0,Diesel,145.0,60.1,2.0
3487, 1 Series,2019,19980.0,Semi-Auto,12166.0,Diesel,145.0,67.3,2.0
3491, 5 Series,2019,30980.0,Semi-Auto,4003.0,Diesel,145.0,55.4,2.0
3493, 4 Series,2018,18990.0,Automatic,28970.0,Petrol,145.0,45.6,2.0
3494, 5 Series,2017,22998.0,Automatic,14459.0,Diesel,145.0,65.7,2.0
3496, 3 Series,2019,26980.0,Semi-Auto,6506.0,Diesel,145.0,52.3,2.0
3500, 5 Series,2017,24470.0,Semi-Auto,15335.0,Diesel,145.0,65.7,2.0
3508, X1,2017,23680.0,Semi-Auto,6147.0,Diesel,145.0,60.1,2.0
3509, 5 Series,2019,26800.0,Semi-Auto,3979.0,Diesel,145.0,65.7,2.0
3510, X1,2019,25990.0,Semi-Auto,4357.0,Diesel,145.0,60.1,2.0
3515, 4 Series,2018,21415.0,Semi-Auto,14299.0,Petrol,145.0,48.7,2.0
3518, X1,2019,26690.0,Semi-Auto,8140.0,Petrol,145.0,35.3,2.0
3520, 3 Series,2019,26480.0,Manual,2236.0,Diesel,145.0,54.3,2.0
3526, X2,2019,24790.0,Semi-Auto,10058.0,Diesel,145.0,52.3,2.0
3527, 2 Series,2020,34975.0,Semi-Auto,5.0,Diesel,145.0,48.7,2.0
3528, 3 Series,2019,27480.0,Semi-Auto,3910.0,Petrol,145.0,42.2,2.0
3529, 3 Series,2019,25900.0,Semi-Auto,6930.0,Petrol,145.0,42.2,2.0
3530, 4 Series,2019,21970.0,Automatic,9846.0,Diesel,145.0,65.7,2.0
3531, 3 Series,2019,28480.0,Automatic,6178.0,Petrol,145.0,41.5,2.0
3532, 1 Series,2019,19490.0,Manual,7990.0,Diesel,145.0,65.7,2.0
3533, 3 Series,2017,18980.0,Semi-Auto,26284.0,Diesel,145.0,62.8,2.0
3534, X2,2019,23980.0,Automatic,6351.0,Diesel,145.0,61.4,2.0
3535, 3 Series,2019,26495.0,Semi-Auto,10922.0,Petrol,145.0,41.5,2.0
3538, 3 Series,2019,26480.0,Semi-Auto,5983.0,Petrol,145.0,47.9,2.0
3540, 3 Series,2019,21220.0,Semi-Auto,19494.0,Petrol,145.0,48.7,2.0
3542, X2,2020,40195.0,Semi-Auto,103.0,Petrol,145.0,34.0,2.0
3546, 5 Series,2019,28000.0,Semi-Auto,3102.0,Petrol,145.0,50.4,2.0
3548, X1,2017,22310.0,Semi-Auto,17905.0,Diesel,145.0,57.6,2.0
3550, 3 Series,2019,26480.0,Semi-Auto,4117.0,Petrol,145.0,47.9,2.0
3552, X1,2019,25890.0,Semi-Auto,5385.0,Petrol,145.0,35.3,2.0
3553, X2,2019,27980.0,Semi-Auto,2055.0,Petrol,145.0,39.2,2.0
3555, X2,2019,21480.0,Automatic,7141.0,Petrol,145.0,40.4,2.0
3562, 4 Series,2019,22990.0,Semi-Auto,9420.0,Petrol,145.0,48.7,2.0
3564, X3,2016,20695.0,Semi-Auto,44414.0,Diesel,145.0,54.3,2.0
3568, 3 Series,2016,12995.0,Manual,41500.0,Petrol,145.0,48.7,2.0
3590, 2 Series,2019,24450.0,Manual,1391.0,Diesel,145.0,60.1,2.0
3592, X3,2016,20490.0,Semi-Auto,34306.0,Diesel,145.0,54.3,2.0
3593, 5 Series,2018,24995.0,Semi-Auto,5823.0,Diesel,145.0,49.6,2.0
3603, 3 Series,2018,18250.0,Semi-Auto,26173.0,Diesel,145.0,60.1,2.0
3607, 3 Series,2019,29950.0,Semi-Auto,104.0,Diesel,145.0,52.3,2.0
3608, 2 Series,2019,21980.0,Automatic,3935.0,Diesel,145.0,68.9,2.0
3609, 2 Series,2019,22990.0,Automatic,2766.0,Petrol,145.0,50.4,2.0
3610, X1,2019,23975.0,Manual,6907.0,Diesel,145.0,68.9,2.0
3611, X1,2019,27480.0,Automatic,5241.0,Diesel,145.0,50.4,2.0
3616, 1 Series,2018,16695.0,Manual,7948.0,Diesel,145.0,65.7,2.0
3617, X3,2016,20090.0,Semi-Auto,45734.0,Diesel,145.0,54.3,2.0
3620, 1 Series,2017,15990.0,Manual,30800.0,Diesel,145.0,62.8,2.0
3622, 4 Series,2019,23591.0,Semi-Auto,6100.0,Petrol,145.0,45.6,2.0
3624, 3 Series,2019,23895.0,Semi-Auto,38231.0,Diesel,145.0,52.3,2.0
3625, 3 Series,2019,24895.0,Semi-Auto,21656.0,Diesel,145.0,52.3,2.0
3634, 5 Series,2019,28990.0,Semi-Auto,5000.0,Petrol,145.0,48.7,2.0
3636, X1,2018,22397.0,Semi-Auto,2570.0,Petrol,145.0,37.7,2.0
3639, 3 Series,2019,26922.0,Semi-Auto,3853.0,Petrol,145.0,41.5,2.0
3642, 3 Series,2019,24895.0,Semi-Auto,21730.0,Diesel,145.0,52.3,2.0
3644, 3 Series,2017,21298.0,Semi-Auto,25533.0,Petrol,145.0,48.7,2.0
3647, 4 Series,2019,21998.0,Semi-Auto,15856.0,Diesel,145.0,65.7,2.0
3648, 4 Series,2018,20498.0,Semi-Auto,22866.0,Petrol,145.0,48.7,2.0
3652, 5 Series,2019,23990.0,Semi-Auto,9165.0,Petrol,145.0,50.4,2.0
3653, 2 Series,2017,16999.0,Semi-Auto,29000.0,Diesel,145.0,60.1,2.0
3656, 3 Series,2020,36995.0,Manual,103.0,Diesel,145.0,54.3,2.0
3663, 4 Series,2017,18850.0,Automatic,26498.0,Diesel,145.0,65.7,2.0
3671, 1 Series,2017,13040.0,Manual,20506.0,Diesel,145.0,68.9,2.0
3677, 4 Series,2019,29990.0,Semi-Auto,5496.0,Petrol,145.0,45.6,2.0
3683, 3 Series,2019,30980.0,Semi-Auto,1500.0,Petrol,145.0,40.9,2.0
3685, X2,2019,25980.0,Automatic,5062.0,Diesel,145.0,61.4,2.0
3686, X2,2019,24480.0,Semi-Auto,2772.0,Petrol,145.0,38.7,2.0
3688, 1 Series,2019,20780.0,Automatic,8245.0,Diesel,145.0,65.7,2.0
3693, 1 Series,2017,18995.0,Semi-Auto,17108.0,Diesel,145.0,61.4,2.0
3694, 4 Series,2020,25993.0,Semi-Auto,1705.0,Diesel,145.0,65.7,2.0
3698, 3 Series,2019,31980.0,Automatic,4084.0,Diesel,145.0,49.6,2.0
3703, 3 Series,2019,25480.0,Automatic,4080.0,Petrol,145.0,43.5,2.0
3712, 3 Series,2019,24480.0,Semi-Auto,14444.0,Petrol,145.0,47.9,2.0
3713, 1 Series,2019,21480.0,Semi-Auto,8364.0,Petrol,145.0,47.9,2.0
3716, 2 Series,2018,19980.0,Semi-Auto,28000.0,Petrol,145.0,47.9,2.0
3720, 5 Series,2018,23980.0,Semi-Auto,24866.0,Diesel,145.0,49.6,2.0
3721, 3 Series,2019,30980.0,Automatic,1000.0,Diesel,145.0,50.4,2.0
3722, 5 Series,2019,33500.0,Semi-Auto,3215.0,Diesel,145.0,60.1,2.0
3723, 5 Series,2019,29480.0,Semi-Auto,1500.0,Petrol,145.0,50.4,2.0
3725, Z4,2019,29980.0,Semi-Auto,1817.0,Petrol,145.0,38.7,2.0
3728, 4 Series,2019,26480.0,Automatic,3146.0,Diesel,145.0,58.9,2.0
3729, 2 Series,2019,21980.0,Automatic,4481.0,Diesel,145.0,67.3,2.0
3730, 4 Series,2019,24480.0,Automatic,4429.0,Diesel,145.0,65.7,2.0
3739, 2 Series,2019,20980.0,Semi-Auto,7532.0,Petrol,145.0,50.4,2.0
3740, 2 Series,2019,21980.0,Semi-Auto,13844.0,Petrol,145.0,50.4,2.0
3741, 3 Series,2019,22980.0,Semi-Auto,11571.0,Diesel,145.0,54.3,2.0
3742, X3,2019,31980.0,Semi-Auto,4609.0,Diesel,145.0,54.3,2.0
3744, 3 Series,2018,18989.0,Automatic,23850.0,Diesel,145.0,60.1,2.0
3745, 4 Series,2017,20489.0,Automatic,14393.0,Petrol,145.0,48.7,2.0
3746, 3 Series,2018,17995.0,Semi-Auto,15588.0,Petrol,145.0,48.7,2.0
3748, 3 Series,2017,18730.0,Semi-Auto,23618.0,Diesel,145.0,62.8,2.0
3749, 2 Series,2019,22480.0,Automatic,7107.0,Diesel,145.0,49.6,2.0
3750, 2 Series,2019,21980.0,Automatic,7995.0,Diesel,145.0,65.7,2.0
3760, 5 Series,2019,26400.0,Semi-Auto,3457.0,Petrol,145.0,50.4,2.0
3764, X4,2017,24500.0,Semi-Auto,22768.0,Diesel,145.0,54.3,2.0
3770, 3 Series,2017,13495.0,Semi-Auto,44247.0,Diesel,145.0,67.3,2.0
3776, 1 Series,2019,31993.0,Semi-Auto,6000.0,Petrol,145.0,34.5,2.0
3777, 1 Series,2019,30123.0,Semi-Auto,7500.0,Petrol,145.0,34.5,2.0
3778, 2 Series,2019,25490.0,Semi-Auto,7466.0,Diesel,145.0,65.7,2.0
3785, 4 Series,2017,18991.0,Semi-Auto,31438.0,Diesel,145.0,58.9,2.0
3786, X1,2017,19000.0,Semi-Auto,33814.0,Diesel,145.0,57.7,2.0
3787, 2 Series,2019,25000.0,Semi-Auto,1061.0,Diesel,145.0,48.7,2.0
3788, 2 Series,2019,21490.0,Semi-Auto,3630.0,Diesel,145.0,51.4,2.0
3789, 2 Series,2019,25250.0,Semi-Auto,2640.0,Diesel,145.0,48.7,2.0
3790, 4 Series,2019,24970.0,Semi-Auto,101.0,Petrol,145.0,45.6,2.0
3791, X2,2019,27490.0,Semi-Auto,6036.0,Diesel,145.0,58.9,2.0
3792, 3 Series,2019,27790.0,Semi-Auto,103.0,Petrol,145.0,42.2,2.0
3801, 4 Series,2019,26990.0,Semi-Auto,6188.0,Diesel,145.0,65.7,2.0
3804, X1,2019,25590.0,Semi-Auto,5354.0,Diesel,145.0,36.7,2.0
3805, X2,2019,26920.0,Semi-Auto,5060.0,Petrol,145.0,38.7,2.0
3810, 3 Series,2018,20000.0,Semi-Auto,28596.0,Diesel,145.0,62.8,2.0
3819, 2 Series,2019,23250.0,Semi-Auto,4627.0,Diesel,145.0,48.7,2.0
3820, 2 Series,2019,23250.0,Semi-Auto,4949.0,Diesel,145.0,48.7,2.0
3826, 4 Series,2017,20604.0,Semi-Auto,13191.0,Diesel,145.0,65.7,2.0
3827, 3 Series,2018,19125.0,Semi-Auto,23369.0,Diesel,145.0,64.2,2.0
3832, 3 Series,2017,16950.0,Semi-Auto,34110.0,Diesel,145.0,62.8,2.0
3837, X1,2017,19498.0,Semi-Auto,21346.0,Diesel,145.0,55.4,2.0
3839, 4 Series,2017,19000.0,Manual,19202.0,Diesel,145.0,60.1,2.0
3841, 2 Series,2015,14120.0,Semi-Auto,29599.0,Petrol,145.0,50.4,2.0
3844, 1 Series,2017,15980.0,Manual,17000.0,Diesel,145.0,65.7,2.0
3847, 5 Series,2019,26650.0,Semi-Auto,9440.0,Diesel,145.0,65.7,2.0
3848, 5 Series,2019,26650.0,Semi-Auto,7902.0,Diesel,145.0,65.7,2.0
3849, 3 Series,2017,17141.0,Semi-Auto,30171.0,Diesel,145.0,64.2,2.0
3853, 5 Series,2017,19000.0,Semi-Auto,48457.0,Diesel,145.0,68.9,2.0
3855, 2 Series,2019,21980.0,Manual,9326.0,Diesel,145.0,60.1,2.0
3856, 2 Series,2020,21480.0,Semi-Auto,10.0,Diesel,145.0,53.3,2.0
3860, 3 Series,2019,26950.0,Semi-Auto,4320.0,Petrol,145.0,42.2,2.0
3869, 2 Series,2018,19980.0,Semi-Auto,9933.0,Petrol,145.0,38.2,2.0
3870, 2 Series,2019,22980.0,Semi-Auto,2083.0,Petrol,145.0,50.4,2.0
3871, 2 Series,2019,23780.0,Semi-Auto,1223.0,Diesel,145.0,49.6,2.0
3873, X2,2019,28500.0,Semi-Auto,2370.0,Diesel,145.0,48.7,2.0
3881, X1,2020,28940.0,Semi-Auto,1550.0,Diesel,145.0,53.3,2.0
3882, 4 Series,2019,24250.0,Semi-Auto,10125.0,Diesel,145.0,58.9,2.0
3883, 3 Series,2018,21800.0,Semi-Auto,7673.0,Petrol,145.0,48.7,2.0
3884, X2,2019,28750.0,Semi-Auto,1914.0,Petrol,145.0,39.8,2.0
3885, 5 Series,2018,22490.0,Semi-Auto,10799.0,Diesel,145.0,72.4,2.0
3886, 3 Series,2019,29250.0,Semi-Auto,8190.0,Diesel,145.0,48.7,2.0
3887, 3 Series,2019,21400.0,Semi-Auto,16086.0,Petrol,145.0,48.7,2.0
3891, 4 Series,2019,25440.0,Semi-Auto,101.0,Diesel,145.0,65.7,2.0
3892, 2 Series,2019,21950.0,Semi-Auto,101.0,Diesel,145.0,67.3,2.0
3893, X3,2019,36440.0,Semi-Auto,105.0,Diesel,145.0,54.3,2.0
3899, 4 Series,2019,23850.0,Semi-Auto,7937.0,Diesel,145.0,65.7,2.0
3900, 3 Series,2019,27940.0,Semi-Auto,6865.0,Diesel,145.0,52.3,2.0
3902, 3 Series,2019,25940.0,Semi-Auto,5915.0,Diesel,145.0,53.3,2.0
3903, 3 Series,2019,29440.0,Semi-Auto,7983.0,Diesel,145.0,48.7,2.0
3905, Z4,2019,27950.0,Semi-Auto,8998.0,Petrol,145.0,38.7,2.0
3915, 2 Series,2018,17750.0,Semi-Auto,16712.0,Diesel,145.0,62.8,2.0
3918, X1,2016,19498.0,Semi-Auto,21249.0,Diesel,145.0,55.4,2.0
3922, X3,2016,21798.0,Semi-Auto,29512.0,Diesel,145.0,54.3,2.0
3923, 2 Series,2019,21980.0,Semi-Auto,4170.0,Petrol,145.0,50.4,2.0
3925, X3,2019,31980.0,Semi-Auto,4647.0,Diesel,145.0,54.3,2.0
3933, X1,2019,28480.0,Semi-Auto,1805.0,Diesel,145.0,52.3,2.0
3934, 4 Series,2019,23440.0,Semi-Auto,23.0,Diesel,145.0,65.7,2.0
3935, 5 Series,2019,27440.0,Semi-Auto,5682.0,Diesel,145.0,62.8,2.0
3936, 5 Series,2019,27440.0,Semi-Auto,9131.0,Diesel,145.0,62.8,2.0
3938, 5 Series,2017,18990.0,Semi-Auto,46796.0,Diesel,145.0,62.8,2.0
3939, 1 Series,2018,19840.0,Semi-Auto,32151.0,Diesel,145.0,61.4,2.0
3945, X2,2020,32980.0,Semi-Auto,1500.0,Diesel,145.0,61.4,2.0
3946, 4 Series,2020,34980.0,Semi-Auto,1000.0,Petrol,145.0,48.7,2.0
3947, 1 Series,2019,19480.0,Manual,4707.0,Diesel,145.0,65.7,2.0
3951, X2,2020,37480.0,Semi-Auto,1000.0,Petrol,145.0,34.0,2.0
3954, 3 Series,2019,25480.0,Semi-Auto,5673.0,Diesel,145.0,57.7,2.0
3955, 1 Series,2019,20780.0,Automatic,8936.0,Diesel,145.0,65.7,2.0
3956, 2 Series,2019,21980.0,Semi-Auto,4887.0,Diesel,145.0,65.7,2.0
3958, X3,2019,33480.0,Automatic,8345.0,Diesel,145.0,54.3,2.0
3959, 4 Series,2019,25980.0,Semi-Auto,2946.0,Diesel,145.0,65.7,2.0
3967, 1 Series,2017,15980.0,Manual,22022.0,Petrol,145.0,47.1,2.0
3968, 5 Series,2019,25980.0,Semi-Auto,9630.0,Petrol,145.0,50.4,2.0
3969, 2 Series,2019,21980.0,Semi-Auto,5547.0,Petrol,145.0,50.4,2.0
3971, 3 Series,2019,25980.0,Manual,3512.0,Diesel,145.0,54.3,2.0
3973, X2,2019,24980.0,Manual,3189.0,Diesel,145.0,48.7,2.0
3975, 3 Series,2019,25980.0,Manual,4903.0,Diesel,145.0,54.3,2.0
3976, 1 Series,2019,28980.0,Automatic,3855.0,Diesel,145.0,48.7,2.0
3981, 3 Series,2019,33480.0,Automatic,1000.0,Diesel,145.0,50.4,2.0
3982, 2 Series,2019,24980.0,Semi-Auto,2290.0,Petrol,145.0,47.9,2.0
3992, X1,2017,18995.0,Semi-Auto,29647.0,Diesel,145.0,57.7,2.0
3999, 2 Series,2019,27980.0,Semi-Auto,4859.0,Diesel,145.0,64.2,2.0
4001, 5 Series,2019,32780.0,Automatic,3774.0,Diesel,145.0,65.7,2.0
4002, 5 Series,2019,30980.0,Automatic,2386.0,Diesel,145.0,65.7,2.0
4003, 3 Series,2019,23980.0,Semi-Auto,1000.0,Diesel,145.0,62.8,2.0
4005, 2 Series,2019,19980.0,Semi-Auto,3602.0,Diesel,145.0,52.3,2.0
4006, X1,2019,24680.0,Manual,1000.0,Diesel,145.0,68.9,2.0
4008, Z4,2020,31980.0,Semi-Auto,1000.0,Petrol,145.0,38.7,2.0
4009, X1,2019,23980.0,Manual,4649.0,Diesel,145.0,68.9,2.0
